id,Direcci�n_,Colonia_y/,Nivel_m�ni,Nivel_m�xi,Total_de_e,Total_de_0,Mecanismo_,Origen_de_,Sistema_af,Tipo_de_si,Valor_de_p,Fuente,Municipio,Registro_d,Registro_0,Con_regist,Promedio_d,Evaluaci�n,Acciones_d,Acciones_0,Nivel_de_p,Nivel_de_r,Fecha_de_i,layer,path,NOMBRE,x,y
SRI-208,Mateo del Regil & Arroyo,Mateo del Regil,S/D,100 cm,,,Est�tica y din�mica,Pluvial,"V�a p�blica, vivienda, comercio y equipamiento urbano",Recurrente,,"Sesi�n de trabajo 18/04/2023 con personal Medio Ambiente, Mejoramiento Urbano, Servicios Municipales y la CPCyB del municipio de Zapopan",Zapopan,"1","1",24 de julio de 2021 - UEPCB/DG-2799/DES-0235/CL-0105/2021,,,Sin acciones,Apercibimiento por riesgo de inundaci�n,Alta,Bajo,"2020",vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2023/vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023.shp,ZAPOPAN,662820.510,2281856.635
SRI-209,Mariano Otero & Felipe Zetter,Felipe Zetter,S/D,30 cm,,,Est�tica y din�mica,Pluvial,V�a p�blica,Recurrente,,"Sesi�n de trabajo 18/04/2023 con personal Medio Ambiente, Mejoramiento Urbano, Servicios Municipales y la CPCyB del municipio de Zapopan",Zapopan,"1","2",no,,,Sin acciones,Sin acciones,Media,Bajo,"2020",vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2023/vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023.shp,ZAPOPAN,663317.553,2282104.649
SRI-211,Higuerillas & lateral de Perif�rico,Higuerillas,S/D,40 cm,,,Est�tica y din�mica,Pluvial,V�a p�blica y vivienda,Recurrente,,"Sesi�n de trabajo 18/04/2023 con personal Medio Ambiente, Mejoramiento Urbano, Servicios Municipales y la CPCyB del municipio de Zapopan",Zapopan,S/D,"1",24 de julio de 2021 - UEPCB/DG-2799/DES-0235/CL-0105/2021,,,Sin acciones,Sin acciones,Media,Bajo,"2020",vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2023/vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023.shp,ZAPOPAN,663071.313,2281700.511
SRI-212,Allende & Perif�rico sur,Allende,S/D,30 cm,,,Est�tica y din�mica,Pluvial,V�a p�blica,Recurrente,,"Sesi�n de trabajo 18/04/2023 con personal Medio Ambiente, Mejoramiento Urbano, Servicios Municipales y la CPCyB del municipio de Zapopan",Zapopan,"1","1",24 de julio de 2021 - UEPCB/DG-2799/DES-0235/CL-0105/2021,,,Limpieza y desazolve de infraestructura,Sin acciones,Baja,Muy alto,"2020",vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2023/vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023.shp,ZAPOPAN,664426.121,2279981.437
SRI-213,Privada Orqu�dea,Campos de futbol,S/D,50 cm,,,Est�tica y din�mica,Pluvial,V�a p�blica y vivienda,Recurrente,,"Sesi�n de trabajo 18/04/2023 con personal Medio Ambiente, Mejoramiento Urbano, Servicios Municipales y la CPCyB del municipio de Zapopan",Zapopan,S/D,"1",24 de julio de 2021 - UEPCB/DG-2799/DES-0235/CL-0105/2021,,,Desazolve de canal y limpieza de infraestructura,Desazolve de canal,Media,Alto,"2020",vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2023/vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023.shp,ZAPOPAN,659703.258,2282131.075
SRI-216,Av. Guadalupe & Canal,Guadalupe,S/D,60 cm,,,Est�tica y din�mica,Pluvial,Vivienda,Recurrente,,"Sesi�n de trabajo 18/04/2023 con personal Medio Ambiente, Mejoramiento Urbano, Servicios Municipales y la CPCyB del municipio de Zapopan",Zapopan,S/D,S/D,no,,,Sin acciones,Sin acciones,Media,Alto,"2020",vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2023/vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023.shp,ZAPOPAN,662098.110,2279953.264
SRI-217,Nube & Amatita,Puente de Nube,S/D,60 cm,,,Est�tica y din�mica,Fluvial,"Vivienda, equipamiento urbano",Recurrente,,"Sesi�n de trabajo 18/04/2023 con personal Medio Ambiente, Mejoramiento Urbano, Servicios Municipales y la CPCyB del municipio de Zapopan",Zapopan,S/D,"1",24 de julio de 2021 - UEPCB/DG-2799/DES-0235/CL-0105/2021,,,Desazolve de canal,Desazolve de canal,Media,Alto,"2020",vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2023/vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023.shp,ZAPOPAN,659392.686,2282119.847
SRI-218,Allende & Rinc�n de Bugambilias,Rinc�n de Bugambilias,S/D,60 cm,,,Est�tica y din�mica,Pluvial,"V�a p�blica, comercio y equipamiento urbano",Recurrente,,"Sesi�n de trabajo 18/04/2023 con personal Medio Ambiente, Mejoramiento Urbano, Servicios Municipales y la CPCyB del municipio de Zapopan",Zapopan,S/D,S/D,no,,,Sin acciones,Sin acciones,Media,Muy bajo,"2020",vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2023/vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023.shp,ZAPOPAN,661017.385,2280230.919
SRI-219,Remanso de las Violetas & de las Violetas,de las Violetas,S/D,40 cm,,,Est�tica y din�mica,Pluvial,Equipamiento urbano,Recurrente,,"Sesi�n de trabajo 18/04/2023 con personal Medio Ambiente, Mejoramiento Urbano, Servicios Municipales y la CPCyB del municipio de Zapopan",Zapopan,S/D,S/D,no,,,Sin acciones,Sin acciones,Media,Alto,"2020",vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2023/vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023.shp,ZAPOPAN,662447.000,2278481.851
SRI-220,Mariano Otero entre Av. Las Torres & Perif�rico,Las Torres,S/D,30 cm,,,Est�tica y din�mica,Pluvial,"V�a p�blica, comercio y equipamiento urbano",Recurrente,,"Sesi�n de trabajo 18/04/2023 con personal Medio Ambiente, Mejoramiento Urbano, Servicios Municipales y la CPCyB del municipio de Zapopan",Zapopan,S/D,"1",24 de julio de 2021 - UEPCB/DG-2799/DES-0235/CL-0105/2021,,,Limpieza y desazolve,Limpieza y desazolve,Baja,Alto,"2020",vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2023/vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023.shp,ZAPOPAN,662907.936,2282075.130
SRI-238,Rosal & Colorines,Bordo,S/D,650 cm,,,Est�tica y din�mica,Pluvial,"V�a p�blica, comercio y equipamiento urbano",Recurrente,,"Sesi�n de trabajo 18/04/2023 con personal Medio Ambiente, Mejoramiento Urbano, Servicios Municipales y la CPCyB del municipio de Zapopan",Zapopan,"2","1",24 de julio de 2021 - UEPCB/DG-2799/DES-0235/CL-0105/2021,,,Desazolve de canal,Desazolve de canal,Alta,Alto,"2020",vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2023/vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023.shp,ZAPOPAN,659793.108,2283482.420
SRI-258,Tungsteno & Azucena,Tungsteno y Azucena,S/D,40 cm,,,Din�mica,Pluvial,V�a p�blica y vivienda,Recurrente,,"Sesi�n de trabajo 18/04/2023 con personal Medio Ambiente, Mejoramiento Urbano, Servicios Municipales y la CPCyB del municipio de Zapopan",Zapopan,"3","1",24 de julio de 2021 - UEPCB/DG-2799/DES-0235/CL-0105/2021,,,Desazolve de canal,Apercibimiento por riesgo de inundaci�n y desazolve de canal,Alta,Alto,"2020",vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2023/vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023.shp,ZAPOPAN,659842.874,2283382.495
SRI-259,M�rmol & Paseo de la Primavera,M�rmol y Paseo de la Primavera,S/D,40 cm,,,Din�mica,Pluvial,Vivienda,Recurrente,,"Sesi�n de trabajo 18/04/2023 con personal Medio Ambiente, Mejoramiento Urbano, Servicios Municipales y la CPCyB del municipio de Zapopan",Zapopan,S/D,"1",24 de julio de 2021 - UEPCB/DG-2799/DES-0235/CL-0105/2021,,,Limpieza y desazolve de infraestructura,Desazolve de canal,Media,Alto,"2020",vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2023/vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023.shp,ZAPOPAN,661572.010,2282383.379
SRI-260,Av. Las Torres & Puerto Guaymas,Av. Las Torres y Puerto Guaymas,S/D,40 cm,,,Din�mica,Pluvial,V�a p�blica y equipamiento urbano,Recurrente,,"Sesi�n de trabajo 18/04/2023 con personal Medio Ambiente, Mejoramiento Urbano, Servicios Municipales y la CPCyB del municipio de Zapopan",Zapopan,S/D,"1",24 de julio de 2021 - UEPCB/DG-2799/DES-0235/CL-0105/2021,,,Desazolve de canal y limpieza de infraestructura,Desazolve de canal,Media,Alto,"2020",vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2023/vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023.shp,ZAPOPAN,661673.856,2283341.318
SRI-261,L�pez Portillo & Bondad,L�pez Portillo y Bondad,S/D,60 cm,,,Din�mica,Pluvial,"V�a p�blica, vivienda y equipamiento urbano",Recurrente,,"Sesi�n de trabajo 18/04/2023 con personal Medio Ambiente, Mejoramiento Urbano, Servicios Municipales y la CPCyB del municipio de Zapopan",Zapopan,"3",S/D,no,,,Sin acciones,Desazolve de canal,Media,Alto,"2020",vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2023/vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023.shp,ZAPOPAN,662208.228,2281320.676
SRI-262,Perla & del Arroyo,Perla y del Arroyo,S/D,50 cm,,,Din�mica,Pluvial,V�a p�blica y vivienda,Recurrente,,"Sesi�n de trabajo 18/04/2023 con personal Medio Ambiente, Mejoramiento Urbano, Servicios Municipales y la CPCyB del municipio de Zapopan",Zapopan,S/D,"1",24 de julio de 2021 - UEPCB/DG-2799/DES-0235/CL-0105/2021,,,Limpieza y desazolve de infraestructura,Apercibimiento por riesgo de inundaci�n y desazolve de canal,Media,Alto,"2020",vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2023/vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023.shp,ZAPOPAN,661208.319,2282642.846
SRI-263,Puerto Guerrero Negro & del Arroyo,Puerto Guerrero Negro y del Arroyo,S/D,50 cm,,,Din�mica,Pluvial,V�a p�blica y vivienda,Recurrente,,"Sesi�n de trabajo 18/04/2023 con personal Medio Ambiente, Mejoramiento Urbano, Servicios Municipales y la CPCyB del municipio de Zapopan",Zapopan,S/D,"1",24 de julio de 2021 - UEPCB/DG-2799/DES-0235/CL-0105/2021,,,Limpieza y desazolve de infraestructura,Apercibimiento por riesgo de inundaci�n y desazolve de canal,Media,Alto,"2020",vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2023/vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023.shp,ZAPOPAN,661313.428,2282516.421
SRI-264,Guadalupe & Puerto Chamela,Guadalupe y Puerto Chamela,S/D,50 cm,,,Din�mica,Pluvial,"V�a p�blica, vivienda y equipamiento urbano",Recurrente,,"Sesi�n de trabajo 18/04/2023 con personal Medio Ambiente, Mejoramiento Urbano, Servicios Municipales y la CPCyB del municipio de Zapopan",Zapopan,S/D,"3",24 de julio de 2021 - UEPCB/DG-2799/DES-0235/CL-0105/2021,,,Limpieza y desazolve de infraestructura,Apercibimiento por riesgo de inundaci�n y desazolve de canal,Media,Alto,"2020",vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2023/vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023.shp,ZAPOPAN,660334.152,2282730.752
SRI-265,Granate & Puerto Miravalle,Granate y Puerto Miravalle,S/D,30 cm,,,Din�mica,Pluvial,V�a p�blica y vivienda,Recurrente,,"Sesi�n de trabajo 18/04/2023 con personal Medio Ambiente, Mejoramiento Urbano, Servicios Municipales y la CPCyB del municipio de Zapopan",Zapopan,S/D,"1",24 de julio de 2021 - UEPCB/DG-2799/DES-0235/CL-0105/2021,,,Limpieza y desazolve de infraestructura,Apercibimiento por riesgo de inundaci�n y desazolve de canal,Baja,Alto,"2020",vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2023/vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023.shp,ZAPOPAN,661423.126,2282542.819
SRI-282,Privada Guam�chil,Privada Guam�chil,S/D,30 cm,,,Din�mica,Pluvial,"V�a p�blica, vivienda y equipamiento urbano",Recurrente,,"Sesi�n de trabajo 18/04/2023 con personal Medio Ambiente, Mejoramiento Urbano, Servicios Municipales y la CPCyB del municipio de Zapopan",Zapopan,S/D,S/D,no,,,Limpieza y desazolve de infraestructura,Desazolve de canal,Baja,Medio,"2020",vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2023/vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023.shp,ZAPOPAN,661436.199,2280448.669
SRI-266,Magnetita & Platino,Magnetita y Platino,S/D,60 cm,,,Din�mica,Pluvial,"V�a p�blica, vivienda y equipamiento urbano",Recurrente,,"Sesi�n de trabajo 18/04/2023 con personal Medio Ambiente, Mejoramiento Urbano, Servicios Municipales y la CPCyB del municipio de Zapopan",Zapopan,S/D,"3",24 de julio de 2021 - UEPCB/DG-2799/DES-0235/CL-0105/2021,,,Limpieza y desazolve de infraestructura,Apercibimiento por riesgo de inundaci�n y desazolve de canal,Media,Alto,"2020",vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2023/vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023.shp,ZAPOPAN,660235.103,2282823.474
SRI-267,Jacarandas & de las Rosas,Jacarandas y de las Rosas,S/D,40 cm,,,Din�mica,Pluvial,"V�a p�blica, vivienda y equipamiento urbano",Recurrente,,"Sesi�n de trabajo 18/04/2023 con personal Medio Ambiente, Mejoramiento Urbano, Servicios Municipales y la CPCyB del municipio de Zapopan",Zapopan,"1","1",24 de julio de 2021 - UEPCB/DG-2799/DES-0235/CL-0105/2021,,,Limpieza y desazolve de infraestructura,Apercibimiento por riesgo de inundaci�n,Media,Medio,"2020",vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2023/vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023.shp,ZAPOPAN,659175.279,2283661.388
SRI-268,Av. Las Torres e Higuerillas,Av. Las Torres e Higuerillas,S/D,40 cm,,,Din�mica,Pluvial,"V�a p�blica, vivienda y equipamiento urbano",Recurrente,,"Sesi�n de trabajo 18/04/2023 con personal Medio Ambiente, Mejoramiento Urbano, Servicios Municipales y la CPCyB del municipio de Zapopan",Zapopan,S/D,"1",24 de julio de 2021 - UEPCB/DG-2799/DES-0235/CL-0105/2021,,,Sin acciones,Apercibimiento por riesgo de inundaci�n y desazolve de canal,Media,Bajo,"2020",vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2023/vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023.shp,ZAPOPAN,662991.728,2281750.329
SRI-269,Pir�mides del Sol & Arroyo,Pir�mides del Sol y Arroyo,S/D,30 cm,,,Din�mica,Pluvial,V�a p�blica y vivienda,Recurrente,,"Sesi�n de trabajo 18/04/2023 con personal Medio Ambiente, Mejoramiento Urbano, Servicios Municipales y la CPCyB del municipio de Zapopan",Zapopan,S/D,S/D,no,,,Sin acciones,Apercibimiento por riesgo de inundaci�n y desazolve de canal,Baja,Alto,"2020",vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2023/vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023.shp,ZAPOPAN,663227.799,2281544.246
SRI-271,Av. Pr�l.. Mariano Otero & R�o Lerma,Av. Pr�l.. Mariano Otero y R�o Lerma,S/D,50 cm,,,Din�mica,Pluvial,"V�a p�blica, vivienda y equipamiento urbano",Recurrente,,"Sesi�n de trabajo 18/04/2023 con personal Medio Ambiente, Mejoramiento Urbano, Servicios Municipales y la CPCyB del municipio de Zapopan",Zapopan,S/D,"1",24 de julio de 2021 - UEPCB/DG-2799/DES-0235/CL-0105/2021,,,Desazolve de canal y limpieza de infraestructura,Desazolve de canal,Media,Alto,"2020",vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2023/vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023.shp,ZAPOPAN,660719.092,2281844.638
SRI-272,Corresponsales & arroyo,Corresponsales y Arroyo,S/D,50 cm,,,Din�mica,Pluvial,"V�a p�blica, vivienda, comercio y equipamiento urbano",Recurrente,,"Sesi�n de trabajo 18/04/2023 con personal Medio Ambiente, Mejoramiento Urbano, Servicios Municipales y la CPCyB del municipio de Zapopan",Zapopan,S/D,"1",24 de julio de 2021 - UEPCB/DG-2799/DES-0235/CL-0105/2021,,,Sin acciones,Apercibimiento por riesgo de inundaci�n,Media,Bajo,"2020",vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2023/vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023.shp,ZAPOPAN,663872.131,2280583.527
SRI-273,Las Torres & San Carlos,Las Torres y San Carlos,S/D,150 cm,,,Din�mica,Pluvial,"V�a p�blica, vivienda y equipamiento urbano",Recurrente,,"Sesi�n de trabajo 18/04/2023 con personal Medio Ambiente, Mejoramiento Urbano, Servicios Municipales y la CPCyB del municipio de Zapopan",Zapopan,S/D,"1",24 de julio de 2021 - UEPCB/DG-2799/DES-0235/CL-0105/2021,,,Limpieza y desazolve de infraestructura,Desazolve de canal,Media,Alto,"2020",vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2023/vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023.shp,ZAPOPAN,662675.435,2280890.178
SRI-274,Azahares & Camino Nacional,Santa Ana Tepetitl�n,S/D,50 cm,,,Din�mica,Pluvial,"V�a p�blica, vivienda, comercio y equipamiento urbano",Recurrente,,"Sesi�n de trabajo 18/04/2023 con personal Medio Ambiente, Mejoramiento Urbano, Servicios Municipales y la CPCyB del municipio de Zapopan",Zapopan,S/D,"1",24 de julio de 2021 - UEPCB/DG-2799/DES-0235/CL-0105/2021,,,Sin acciones,Apercibimiento por riesgo de inundaci�n y desazolve de canal,Media,Alto,"2020",vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2023/vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023.shp,ZAPOPAN,661185.935,2281534.330
SRI-277,Hidalgo & Perif�rico sur,El Mante,S/D,50 cm,,,Din�mica,Pluvial,"V�a p�blica, vivienda y equipamiento urbano",Recurrente,,"Sesi�n de trabajo 18/04/2023 con personal Medio Ambiente, Mejoramiento Urbano, Servicios Municipales y la CPCyB del municipio de Zapopan",Zapopan,"1","1",24 de julio de 2021 - UEPCB/DG-2799/DES-0235/CL-0105/2021,,,Limpieza y desazolve de infraestructura,Sin acciones,Media,Alto,"2020",vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2023/vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023.shp,ZAPOPAN,664452.320,2279934.739
SRI-278,Lat�n & Acapulco,Acapulco,S/D,60 cm,,,Din�mica,Pluvial,"V�a p�blica, vivienda y equipamiento urbano",Recurrente,,"Sesi�n de trabajo 18/04/2023 con personal Medio Ambiente, Mejoramiento Urbano, Servicios Municipales y la CPCyB del municipio de Zapopan",Zapopan,"1","1",24 de julio de 2021 - UEPCB/DG-2799/DES-0235/CL-0105/2021,,,Desazolve de canal,Apercibimiento por riesgo de inundaci�n y desazolve de canal,Media,Alto,"2020",vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2023/vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023.shp,ZAPOPAN,659921.443,2283272.972
SRI-280,Jard�n de los Claveles,La Campana,S/D,60 cm,,,Din�mica,Pluvial,"V�a p�blica, vivienda y equipamiento urbano",Recurrente,,"Sesi�n de trabajo 18/04/2023 con personal Medio Ambiente, Mejoramiento Urbano, Servicios Municipales y la CPCyB del municipio de Zapopan",Zapopan,S/D,"4",24 de julio de 2021 - UEPCB/DG-2799/DES-0235/CL-0105/2021,,,Limpieza y desazolve de infraestructura,Apercibimiento por riesgo de inundaci�n,Media,Alto,"2020",vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2023/vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2023.shp,ZAPOPAN,658879.633,2282784.574
